seed,n_ind,n_cells,method,type_1_err,MCC
1251,30,250,Pseudobulk_mean,0.0275551102204409,0.934647788982456
1251,30,250,Pseudobulk_sum,0.0460921843687375,0.927440004303351
1251,30,250,Monocle,0.312124248496994,0.731482531865061
1251,30,250,ROTS,0.369739478957916,0.67178786719699
1322,30,250,MAST,0.415520628683694,0.2346758769642
1322,30,250,MAST_RE,0.0456777996070727,0.628468980280637
1322,30,250,MAST_Combat,0.774529236868186,-0.134153889207437
1322,30,250,GLM_tweedie,0.09912109375,0.858768901760116
1322,30,250,GLMM_tweedie,0.04248046875,0.909322639660158
1322,30,250,GEE1,0.064453125,0.891906025690623
1322,30,250,Pseudobulk_mean,0.0234375,0.93718852494654
1322,30,250,Pseudobulk_sum,0.0849609375,0.886613849472881
1322,30,250,Monocle,0.3076171875,0.732272206885482
1322,30,250,ROTS,0.35546875,0.674878265238337
1422,30,250,MAST,0.428787878787879,0.204188867949064
1422,30,250,MAST_RE,0.0585562847046946,0.596706866378246
1422,30,250,MAST_Combat,0.790816326530612,-0.137897798928067
1422,30,250,GLM_tweedie,0.0985985985985986,0.862319166405644
1422,30,250,GLMM_tweedie,0.043043043043043,0.912083057123776
1422,30,250,GEE1,0.0695695695695696,0.890741694074517
1422,30,250,Pseudobulk_mean,0.024024024024024,0.939296394776206
1422,30,250,Pseudobulk_sum,0.0600600600600601,0.91222864280395
1422,30,250,Monocle,0.305305305305305,0.737596624241148
1422,30,250,ROTS,0.363363363363363,0.67994970106589
1528,30,250,MAST,0.441769041769042,0.220977333624344
1528,30,250,MAST_RE,0.0466830466830467,0.638127971278835
1528,30,250,MAST_Combat,0.778327560613558,-0.0727008675958525
1528,30,250,GLM_tweedie,0.101420872121509,0.855706239925801
1528,30,250,GLMM_tweedie,0.0421362077413033,0.908709363917505
1528,30,250,GEE1,0.0666340029397354,0.887939568117965
1528,30,250,Pseudobulk_mean,0.0254777070063694,0.93794009869887
1528,30,250,Pseudobulk_sum,0.0573248407643312,0.911585827452526
1528,30,250,Monocle,0.314551690347869,0.727036148909646
1528,30,250,ROTS,0.367956883880451,0.669196612485431
1692,30,250,MAST,0.452743902439024,0.219447024397597
1692,30,250,MAST_RE,0.0472560975609756,0.641989727547994
1692,30,250,MAST_Combat,0.782898105478751,-0.126063470354701
1692,30,250,GLM_tweedie,0.111616161616162,0.843664478342246
1692,30,250,GLMM_tweedie,0.0424242424242424,0.902697888998629
1692,30,250,GEE1,0.0631313131313131,0.887675710670308
1692,30,250,Pseudobulk_mean,0.0232323232323232,0.935109444269644
1692,30,250,Pseudobulk_sum,0.0590909090909091,0.91257659376592
1692,30,250,Monocle,0.340909090909091,0.709103880148242
1692,30,250,ROTS,0.393434343434343,0.651203553474534
1694,30,250,MAST,0.4295,0.211195577478117
1694,30,250,MAST_RE,0.049,0.613626816901694
1694,30,250,MAST_Combat,0.785245073269328,-0.153776478063708
1694,30,250,GLM_tweedie,0.0947420634920635,0.869353569123901
1694,30,250,GLMM_tweedie,0.0367063492063492,0.919927760173222
1694,30,250,GEE1,0.0595238095238095,0.901547595475983
1694,30,250,Pseudobulk_mean,0.0213293650793651,0.945288770200764
1694,30,250,Pseudobulk_sum,0.0431547619047619,0.929683462647866
1694,30,250,Monocle,0.308035714285714,0.735684891131114
1694,30,250,ROTS,0.363095238095238,0.67749029758426
1965,30,250,MAST,0.435353535353535,0.1842251583364
1965,30,250,MAST_RE,0.051010101010101,0.594451589404178
1965,30,250,MAST_Combat,0.784114052953157,-0.186211337530277
1965,30,250,GLM_tweedie,0.100401606425703,0.861481343389377
1965,30,250,GLMM_tweedie,0.0446787148594377,0.909752139573403
1965,30,250,GEE1,0.0592369477911647,0.898292259493845
1965,30,250,Pseudobulk_mean,0.0240963855421687,0.937934095216313
1965,30,250,Pseudobulk_sum,0.0557228915662651,0.919866397781234
1965,30,250,Monocle,0.322289156626506,0.72292233126471
1965,30,250,ROTS,0.370983935742972,0.671692544405012
2215,30,250,MAST,0.432459677419355,0.214328242096742
2215,30,250,MAST_RE,0.045866935483871,0.620680379978747
2215,30,250,MAST_Combat,0.780549898167006,-0.102459420796781
2215,30,250,GLM_tweedie,0.0924623115577889,0.869356066846923
2215,30,250,GLMM_tweedie,0.0341708542713568,0.920226282155777
2215,30,250,GEE1,0.049748743718593,0.90923574293833
2215,30,250,Pseudobulk_mean,0.0175879396984925,0.948778980216999
2215,30,250,Pseudobulk_sum,0.0422110552763819,0.932168810775933
2215,30,250,Monocle,0.293969849246231,0.74815299349247
2215,30,250,ROTS,0.353266331658292,0.685540644966327
2531,30,250,MAST,0.421951219512195,0.220467356547924
2531,30,250,MAST_RE,0.0463414634146341,0.620201975182764
2531,30,250,MAST_Combat,0.79064039408867,-0.114734314003956
2531,30,250,GLM_tweedie,0.0947982498784638,0.862901361499371
2531,30,250,GLMM_tweedie,0.0384054448225571,0.91304034156907
2531,30,250,GEE1,0.0559066601847351,0.900370265746915
2531,30,250,Pseudobulk_mean,0.022362664073894,0.941781494397785
2531,30,250,Pseudobulk_sum,0.0549343704423918,0.915778710162249
2531,30,250,Monocle,0.308701993193972,0.733175911423662
2531,30,250,ROTS,0.351968886728245,0.682986569301692
2873,30,250,MAST,0.41360201511335,0.230049942292376
2873,30,250,MAST_RE,0.0508816120906801,0.611775921485624
2873,30,250,MAST_Combat,0.767123287671233,-0.101953790241893
2873,30,250,GLM_tweedie,0.0911367050575864,0.871264795056111
2873,30,250,GLMM_tweedie,0.028542814221332,0.926366521766611
2873,30,250,GEE1,0.0490736104156234,0.909842325922844
2873,30,250,Pseudobulk_mean,0.0245368052078117,0.939167822480067
2873,30,250,Pseudobulk_sum,0.0886329494241362,0.889317749178087
2873,30,250,Monocle,0.28743114672008,0.754113057076073
2873,30,250,ROTS,0.354531797696545,0.686520056892404
2997,30,250,MAST,0.42563845768653,0.236194706304434
2997,30,250,MAST_RE,0.0535803705558338,0.625416096752604
2997,30,250,MAST_Combat,0.78126582278481,-0.113771080536766
2997,30,250,GLM_tweedie,0.103688933200399,0.862261828286091
2997,30,250,GLMM_tweedie,0.0438683948155533,0.912939543894792
2997,30,250,GEE1,0.0663010967098704,0.895623581654935
2997,30,250,Pseudobulk_mean,0.0189431704885344,0.948204926858008
2997,30,250,Pseudobulk_sum,0.0518444666001994,0.926634345748455
2997,30,250,Monocle,0.300598205383848,0.742016300338531
2997,30,250,ROTS,0.357926221335992,0.687103033468371
3004,30,250,MAST,0.42320987654321,0.226683561418341
3004,30,250,MAST_RE,0.0483950617283951,0.623089381834773
3004,30,250,MAST_Combat,0.780548628428928,-0.120961815727784
3004,30,250,GLM_tweedie,0.100885826771654,0.855311799345212
3004,30,250,GLMM_tweedie,0.0393700787401575,0.910642928532864
3004,30,250,GEE1,0.0580708661417323,0.897816386971898
3004,30,250,Pseudobulk_mean,0.0211614173228346,0.941166620781286
3004,30,250,Pseudobulk_sum,0.0536417322834646,0.915707695290884
3004,30,250,Monocle,0.297736220472441,0.741396745491783
3004,30,250,ROTS,0.350885826771654,0.679715113871215
3100,30,250,MAST,0.437785678009142,0.202794645006708
3100,30,250,MAST_RE,0.0553861788617886,0.60625349276334
3100,30,250,MAST_Combat,0.780849974398362,-0.135263810187507
3100,30,250,GLM_tweedie,0.108971109984795,0.851942097177531
3100,30,250,GLMM_tweedie,0.0511910795742524,0.902176443999906
3100,30,250,GEE1,0.0684237202230106,0.888821185254797
3100,30,250,Pseudobulk_mean,0.0238215914850482,0.937229560833161
3100,30,250,Pseudobulk_sum,0.0456158134820071,0.92459875577702
3100,30,250,Monocle,0.308667004561581,0.736432183025371
3100,30,250,ROTS,0.369488089204257,0.675185770371392
3281,30,250,MAST,0.43928923988154,0.219182246723971
3281,30,250,MAST_RE,0.0513326752221125,0.626749333040051
3281,30,250,MAST_Combat,0.790338645418327,-0.110748939317876
3281,30,250,GLM_tweedie,0.0987714987714988,0.862893478907124
3281,30,250,GLMM_tweedie,0.0412776412776413,0.912703414837966
3281,30,250,GEE1,0.0619164619164619,0.894875179378035
3281,30,250,Pseudobulk_mean,0.0226044226044226,0.936265103566929
3281,30,250,Pseudobulk_sum,0.0412776412776413,0.928041593889839
3281,30,250,Monocle,0.324815724815725,0.720210522243766
3281,30,250,ROTS,0.364127764127764,0.670519731938486
3610,30,250,MAST,0.44782825761358,0.199466076660378
3610,30,250,MAST_RE,0.0534198701947079,0.613588608875912
3610,30,250,MAST_Combat,0.785427135678392,-0.10861210117251
3610,30,250,GLM_tweedie,0.0960199004975124,0.86769299266396
3610,30,250,GLMM_tweedie,0.0343283582089552,0.922462206070569
3610,30,250,GEE1,0.0587064676616915,0.903132843749843
3610,30,250,Pseudobulk_mean,0.027363184079602,0.937858070496288
3610,30,250,Pseudobulk_sum,0.0412935323383085,0.929329869524959
3610,30,250,Monocle,0.329353233830846,0.719733866244804
3610,30,250,ROTS,0.373134328358209,0.672237824885983
3936,30,250,MAST,0.425470332850941,0.223587915294094
3936,30,250,MAST_RE,0.0472744814278823,0.627661005622155
3936,30,250,MAST_Combat,0.786964980544747,-0.0858543293746109
3936,30,250,GLM_tweedie,0.0910834132310642,0.865137554516418
3936,30,250,GLMM_tweedie,0.0340364333652924,0.918846306031575
3936,30,250,GEE1,0.0546500479386385,0.901904058692485
3936,30,250,Pseudobulk_mean,0.0225311601150527,0.933478578157414
3936,30,250,Pseudobulk_sum,0.0431447746883989,0.922925045918255
3936,30,250,Monocle,0.300575263662512,0.735887575306259
3936,30,250,ROTS,0.352828379674017,0.677373236343544
4078,30,250,MAST,0.438071065989848,0.202219708350421
4078,30,250,MAST_RE,0.0507356671740233,0.611686821040468
4078,30,250,MAST_Combat,0.799079754601227,-0.137223915184803
4078,30,250,GLM_tweedie,0.0965621840242669,0.862086323933981
4078,30,250,GLMM_tweedie,0.0444893832153691,0.907033928280329
4078,30,250,GEE1,0.0697674418604651,0.886932993360453
4078,30,250,Pseudobulk_mean,0.025783619817998,0.935286594467563
4078,30,250,Pseudobulk_sum,0.0414560161779575,0.928891184474048
4078,30,250,Monocle,0.31041456016178,0.73216972822306
4078,30,250,ROTS,0.362487360970678,0.675650248312619
4213,30,250,MAST,0.418044402456306,0.209939825109659
4213,30,250,MAST_RE,0.048181388757676,0.607062223458603
4213,30,250,MAST_Combat,0.770437262357415,-0.09937958210004
4213,30,250,GLM_tweedie,0.0972744360902256,0.867138941686632
4213,30,250,GLMM_tweedie,0.0441729323308271,0.913533975780561
4213,30,250,GEE1,0.0662593984962406,0.894262569097337
4213,30,250,Pseudobulk_mean,0.0267857142857143,0.939709838454802
4213,30,250,Pseudobulk_sum,0.0469924812030075,0.924383812433688
4213,30,250,Monocle,0.302161654135338,0.736904381953895
4213,30,250,ROTS,0.354323308270677,0.672710881544202
4233,30,250,MAST,0.44873046875,0.197255561099259
4233,30,250,MAST_RE,0.05419921875,0.616035381856943
4233,30,250,MAST_Combat,0.783275606135577,-0.132085616576211
4233,30,250,GLM_tweedie,0.111111111111111,0.854684900699806
4233,30,250,GLMM_tweedie,0.04463852498787,0.911729114132503
4233,30,250,GEE1,0.0674429888403688,0.892146154057586
4233,30,250,Pseudobulk_mean,0.0232896652110626,0.941880899077496
4233,30,250,Pseudobulk_sum,0.0504609412906356,0.921703565669018
4233,30,250,Monocle,0.311499272197962,0.730160466593756
4233,30,250,ROTS,0.380397865114022,0.662292778066387
4372,30,250,MAST,0.424677898909812,0.225983270911872
4372,30,250,MAST_RE,0.0520317145688801,0.619483092347146
4372,30,250,MAST_Combat,0.774788241155954,-0.101032707185684
4372,30,250,GLM_tweedie,0.101970443349754,0.864020313717057
4372,30,250,GLMM_tweedie,0.0428571428571429,0.916488061505622
4372,30,250,GEE1,0.0625615763546798,0.902984422593371
4372,30,250,Pseudobulk_mean,0.0241379310344828,0.944699352885342
4372,30,250,Pseudobulk_sum,0.0571428571428571,0.921950964633809
4372,30,250,Monocle,0.312807881773399,0.72574879976398
4372,30,250,ROTS,0.350738916256158,0.685720178739871
4517,30,250,MAST,0.435948361469712,0.192603922532622
4517,30,250,MAST_RE,0.0536246276067527,0.598375717393053
4517,30,250,MAST_Combat,0.8001998001998,-0.182723125079241
4517,30,250,GLM_tweedie,0.0889767671774592,0.873639099392744
4517,30,250,GLMM_tweedie,0.0331191300049432,0.921704771479943
4517,30,250,GEE1,0.060306475531389,0.898988840343713
4517,30,250,Pseudobulk_mean,0.0217498764211567,0.941921270445002
4517,30,250,Pseudobulk_sum,0.0489372219476026,0.923945671482189
4517,30,250,Monocle,0.31586752347998,0.726705133162726
4517,30,250,ROTS,0.366287691547207,0.672445733740958
4617,30,250,MAST,0.443396226415094,0.18918045270751
4617,30,250,MAST_RE,0.048162859980139,0.608075080877676
4617,30,250,MAST_Combat,0.780451127819549,-0.125705603011031
4617,30,250,GLM_tweedie,0.103057199211045,0.859161312118038
4617,30,250,GLMM_tweedie,0.0414201183431953,0.911590000502267
4617,30,250,GEE1,0.0626232741617357,0.897531509502264
4617,30,250,Pseudobulk_mean,0.0152859960552268,0.946339793056951
4617,30,250,Pseudobulk_sum,0.0606508875739645,0.910239855823519
4617,30,250,Monocle,0.317554240631164,0.729479025201039
4617,30,250,ROTS,0.375246548323471,0.641287352418783
4653,30,250,MAST,0.417784401390959,0.219013654995823
4653,30,250,MAST_RE,0.054617676266137,0.606341190360046
4653,30,250,MAST_Combat,0.787681522283425,-0.145757779989727
4653,30,250,GLM_tweedie,0.0981262327416174,0.861288371855372
4653,30,250,GLMM_tweedie,0.0389546351084813,0.915003351753595
4653,30,250,GEE1,0.0552268244575937,0.903097346068544
4653,30,250,Pseudobulk_mean,0.0216962524654832,0.947611938433264
4653,30,250,Pseudobulk_sum,0.0409270216962525,0.934813414781347
4653,30,250,Monocle,0.292899408284024,0.744754149201574
4653,30,250,ROTS,0.348126232741617,0.693176665105845
4667,30,250,MAST,0.438287153652393,0.207722266613345
4667,30,250,MAST_RE,0.0453400503778338,0.621610014453361
4667,30,250,MAST_Combat,0.779918864097363,-0.0840014198152075
4667,30,250,GLM_tweedie,0.0992978936810431,0.861139301661332
4667,30,250,GLMM_tweedie,0.0391173520561685,0.912905772436009
4667,30,250,GEE1,0.0541624874623872,0.902389966292148
4667,30,250,Pseudobulk_mean,0.0195586760280843,0.938475252819046
4667,30,250,Pseudobulk_sum,0.0521564694082247,0.917441009279172
4667,30,250,Monocle,0.310431293881645,0.734311962365344
4667,30,250,ROTS,0.35506519558676,0.685830429968732
4673,30,250,MAST,0.429549902152642,0.216261435138368
4673,30,250,MAST_RE,0.0469667318982387,0.622651843829125
4673,30,250,MAST_Combat,0.761999010390896,-0.0933937996251979
4673,30,250,GLM_tweedie,0.0949367088607595,0.866660651956768
4673,30,250,GLMM_tweedie,0.0350535540408958,0.91856893768584
4673,30,250,GEE1,0.055014605647517,0.902633699775445
4673,30,250,Pseudobulk_mean,0.0253164556962025,0.936645676494274
4673,30,250,Pseudobulk_sum,0.0686465433300876,0.902986638041687
4673,30,250,Monocle,0.306231742940604,0.735287414056317
4673,30,250,ROTS,0.359785783836417,0.682125118580779
4693,30,250,MAST,0.425800193986421,0.212233222001787
4693,30,250,MAST_RE,0.046556741028128,0.617450457436409
4693,30,250,MAST_Combat,0.788189360663739,-0.117912050391823
4693,30,250,GLM_tweedie,0.103764478764479,0.857164901463973
4693,30,250,GLMM_tweedie,0.0405405405405405,0.912375871269086
4693,30,250,GEE1,0.0622586872586873,0.893293007911491
4693,30,250,Pseudobulk_mean,0.0246138996138996,0.937504171179145
4693,30,250,Pseudobulk_sum,0.0463320463320463,0.923937524634472
4693,30,250,Monocle,0.307915057915058,0.732315890980124
4693,30,250,ROTS,0.363899613899614,0.675736339198623
4780,30,250,MAST,0.429406037000974,0.21149124807474
4780,30,250,MAST_RE,0.055014605647517,0.609230773367293
4780,30,250,MAST_Combat,0.784448818897638,-0.122031296818617
4780,30,250,GLM_tweedie,0.108199902959728,0.852674033897835
4780,30,250,GLMM_tweedie,0.0436681222707424,0.909441152150047
4780,30,250,GEE1,0.0640465793304221,0.895468487662427
4780,30,250,Pseudobulk_mean,0.0262008733624454,0.936138135945644
4780,30,250,Pseudobulk_sum,0.0528869480834546,0.920769502158596
4780,30,250,Monocle,0.307132459970888,0.732138740405866
4780,30,250,ROTS,0.364871421639981,0.673945556673267
5192,30,250,MAST,0.416378885051801,0.216764634692215
5192,30,250,MAST_RE,0.0498273310310804,0.605858880369976
5192,30,250,MAST_Combat,0.78963110667996,-0.125923020313537
5192,30,250,GLM_tweedie,0.0925563173359451,0.861063860100344
5192,30,250,GLMM_tweedie,0.0328109696376102,0.91365201993864
5192,30,250,GEE1,0.0533790401567091,0.898988200278099
5192,30,250,Pseudobulk_mean,0.0181194906953967,0.93938321245292
5192,30,250,Pseudobulk_sum,0.0553379040156709,0.911394797012323
5192,30,250,Monocle,0.292360430950049,0.749464564427809
5192,30,250,ROTS,0.354064642507346,0.672706044739029
5437,30,250,MAST,0.431651151396374,0.200413263345349
5437,30,250,MAST_RE,0.0563449289563939,0.601269940915911
5437,30,250,MAST_Combat,0.78804347826087,-0.131894492285387
5437,30,250,GLM_tweedie,0.10257656781721,0.853412777083525
5437,30,250,GLMM_tweedie,0.0384054448225571,0.909835574879936
5437,30,250,GEE1,0.0549343704423918,0.896913752637357
5437,30,250,Pseudobulk_mean,0.0160427807486631,0.939928149454127
5437,30,250,Pseudobulk_sum,0.0471560525036461,0.918219084173547
5437,30,250,Monocle,0.307729703451629,0.73046716109664
5437,30,250,ROTS,0.359747204666991,0.672439467045916
5471,30,250,MAST,0.431683168316832,0.191716202711529
5471,30,250,MAST_RE,0.050990099009901,0.598520722242054
5471,30,250,MAST_Combat,0.776394422310757,-0.136413214323885
5471,30,250,GLM_tweedie,0.108481262327416,0.84790658327805
5471,30,250,GLMM_tweedie,0.0483234714003945,0.897752477154601
5471,30,250,GEE1,0.0665680473372781,0.885474794706081
5471,30,250,Pseudobulk_mean,0.0241617357001972,0.93298955394979
5471,30,250,Pseudobulk_sum,0.0562130177514793,0.909833252083197
5471,30,250,Monocle,0.31508875739645,0.729032396358704
5471,30,250,ROTS,0.367850098619329,0.6694667192586
5562,30,250,MAST,0.436101442068623,0.189507517146074
5562,30,250,MAST_RE,0.0532073595226256,0.597589006828575
5562,30,250,MAST_Combat,0.78714859437751,-0.141961146071725
5562,30,250,GLM_tweedie,0.0976214073339941,0.854394189180436
5562,30,250,GLMM_tweedie,0.0411298315163528,0.9050954576214
5562,30,250,GEE1,0.0649157581764123,0.886501376110408
5562,30,250,Pseudobulk_mean,0.0267591674925669,0.92778308334436
5562,30,250,Pseudobulk_sum,0.0525272547076313,0.912902174800631
5562,30,250,Monocle,0.317145688800793,0.725130947326501
5562,30,250,ROTS,0.363230921704658,0.671759786741209
5666,30,250,MAST,0.428856714927609,0.228096218355781
5666,30,250,MAST_RE,0.0529206190713929,0.622767563194926
5666,30,250,MAST_Combat,0.791225416036309,-0.0973591274159791
5666,30,250,GLM_tweedie,0.0983118172790467,0.864861869137775
5666,30,250,GLMM_tweedie,0.0392254220456802,0.913380270508181
5666,30,250,GEE1,0.0590863952333664,0.898279427050558
5666,30,250,Pseudobulk_mean,0.0327706057596822,0.925042130605579
5666,30,250,Pseudobulk_sum,0.0789473684210526,0.887407535796351
5666,30,250,Monocle,0.291956305858987,0.748243832758802
5666,30,250,ROTS,0.358987090367428,0.678269575636255
5786,30,250,MAST,0.417888563049853,0.222449123903898
5786,30,250,MAST_RE,0.0459657701711492,0.619461309968489
5786,30,250,MAST_Combat,0.795857988165681,-0.159698396757044
5786,30,250,GLM_tweedie,0.103548857559553,0.863080290826298
5786,30,250,GLMM_tweedie,0.0350024307243559,0.925190989965363
5786,30,250,GEE1,0.0563928050559067,0.907507629664954
5786,30,250,Pseudobulk_mean,0.0247933884297521,0.941957232232809
5786,30,250,Pseudobulk_sum,0.0388915896937287,0.934913095531733
5786,30,250,Monocle,0.313077297034516,0.72728292119845
5786,30,250,ROTS,0.360719494409334,0.67742220740425
